job_id,title,description,created,company,region,soc_code,salary_min,salary_max,category,skills_required,source
ADZ-1002275,Senior Web Developer,"We are seeking a motivated Senior Web Developer to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in UI/UX, Figma, CSS. We offer competitive salary and career progression.",2026-05-01,Ocado Technology,West Midlands,2137,76309,85392,Tech,UI/UX;Figma;CSS;WordPress,scraped_mock
ADZ-1002276,Smart Grid Technician,"We are seeking a motivated Smart Grid Technician to join our growing team in Wales. The successful candidate will demonstrate proficiency in Instrumentation, Maintenance, Wiring. We offer competitive salary and career progression.",2026-05-20,BP Alternative Energy,Wales,3112,36769,40338,Green Energy,Instrumentation;Maintenance;Wiring;Electrical Testing;Safety Regulations,scraped_mock
ADZ-1002277,Registrar - Acute Medicine,"We are seeking a motivated Registrar - Acute Medicine to join our growing team in South West. The successful candidate will demonstrate proficiency in Internal Medicine, Prescribing, Clinical Diagnostics. We offer competitive salary and career progression.",2026-07-03,Bupa UK,South West,2211,37935,41135,Healthcare,Internal Medicine;Prescribing;Clinical Diagnostics;Medical Research;Patient Care,scraped_mock
ADZ-1002278,Product Development Engineer - Battery Storage,"We are seeking a motivated Product Development Engineer - Battery Storage to join our growing team in Wales. The successful candidate will demonstrate proficiency in Prototyping, Battery Chemistry, Renewable Design. We offer competitive salary and career progression.",2026-04-23,BP Alternative Energy,Wales,2126,42164,46214,Green Energy,Prototyping;Battery Chemistry;Renewable Design;Product Design;SolidWorks,scraped_mock
ADZ-1002279,Junior Hydroelectric Plant Operator,"We are seeking a motivated Junior Hydroelectric Plant Operator to join our growing team in East of England. The successful candidate will demonstrate proficiency in Plant Operations, SCADA, Health & Safety. We offer competitive salary and career progression.",2026-04-20,Octopus Energy,East of England,8124,43065,46793,Green Energy,Plant Operations;SCADA;Health & Safety;Boiler Control,scraped_mock
ADZ-1002280,Senior Registered Nurse,"We are seeking a motivated Senior Registered Nurse to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in Medication Administration, CPR, Wound Care. We offer competitive salary and career progression.",2026-05-15,Spire Healthcare,West Midlands,2231,83506,90938,Healthcare,Medication Administration;CPR;Wound Care;NMC Pin,scraped_mock
ADZ-1002281,Junior Registered Nurse,"We are seeking a motivated Junior Registered Nurse to join our growing team in Scotland. The successful candidate will demonstrate proficiency in Wound Care, Record Keeping, CPR. We offer competitive salary and career progression.",2026-05-01,HCA Healthcare UK,Scotland,2231,28823,31622,Healthcare,Wound Care;Record Keeping;CPR,scraped_mock
ADZ-1002282,Senior Renewable Systems Designer,"We are seeking a motivated Senior Renewable Systems Designer to join our growing team in South East. The successful candidate will demonstrate proficiency in Renewable Design, SolidWorks, Product Design. We offer competitive salary and career progression.",2026-05-02,Orsted UK,South East,2126,75885,87064,Green Energy,Renewable Design;SolidWorks;Product Design;Battery Chemistry,scraped_mock
ADZ-1002283,Lead Cardiac Physiologist,"We are seeking a motivated Lead Cardiac Physiologist to join our growing team in North West. The successful candidate will demonstrate proficiency in Medical Imaging, X-Ray, MRI. We offer competitive salary and career progression.",2026-06-11,NHS England,North West,3211,85824,95933,Healthcare,Medical Imaging;X-Ray;MRI;Laboratory Testing;Pathology,scraped_mock
ADZ-1002284,Junior Cardiac Physiologist,"We are seeking a motivated Junior Cardiac Physiologist to join our growing team in North West. The successful candidate will demonstrate proficiency in MRI, X-Ray, Medical Imaging. We offer competitive salary and career progression.",2026-07-07,Bupa UK,North West,3211,24216,25885,Healthcare,MRI;X-Ray;Medical Imaging;Laboratory Testing;Pathology,scraped_mock
ADZ-1002285,Senior Clinical Pharmacist,"We are seeking a motivated Senior Clinical Pharmacist to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in Clinical Pharmacy, Prescription Auditing, Patient Counselling. We offer competitive salary and career progression.",2026-05-10,Barchester Healthcare,West Midlands,2237,76620,83951,Healthcare,Clinical Pharmacy;Prescription Auditing;Patient Counselling;Medicines Management,scraped_mock
ADZ-1002286,Senior IT Operations Analyst,"We are seeking a motivated Senior IT Operations Analyst to join our growing team in East of England. The successful candidate will demonstrate proficiency in ITIL, Active Directory, Troubleshooting. We offer competitive salary and career progression.",2026-06-21,Ocado Technology,East of England,3131,94539,106616,Tech,ITIL;Active Directory;Troubleshooting;Office 365;Windows Server,scraped_mock
ADZ-1002287,Senior IT Operations Analyst,"We are seeking a motivated Senior IT Operations Analyst to join our growing team in London. The successful candidate will demonstrate proficiency in ITIL, Networking, Windows Server. We offer competitive salary and career progression.",2026-06-17,Ocado Technology,London,3131,92093,99961,Tech,ITIL;Networking;Windows Server;Troubleshooting;Office 365;Active Directory,scraped_mock
ADZ-1002288,Software Engineer,"We are seeking a motivated Software Engineer to join our growing team in East of England. The successful candidate will demonstrate proficiency in Git, Node.js, React. We offer competitive salary and career progression.",2026-07-05,Ocado Technology,East of England,2136,46706,53219,Tech,Git;Node.js;React;JavaScript,scraped_mock
ADZ-1002289,Pharmacy Manager,"We are seeking a motivated Pharmacy Manager to join our growing team in South East. The successful candidate will demonstrate proficiency in Patient Counselling, Prescription Auditing, Clinical Pharmacy. We offer competitive salary and career progression.",2026-05-10,NHS England,South East,2237,35526,39235,Healthcare,Patient Counselling;Prescription Auditing;Clinical Pharmacy;Medicines Management,scraped_mock
ADZ-1002290,Senior Registrar - Acute Medicine,"We are seeking a motivated Senior Registrar - Acute Medicine to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in Medical Research, Patient Care, Clinical Diagnostics. We offer competitive salary and career progression.",2026-05-27,HCA Healthcare UK,West Midlands,2211,72805,78165,Healthcare,Medical Research;Patient Care;Clinical Diagnostics;Prescribing;Internal Medicine,scraped_mock
ADZ-1002291,Web Developer,"We are seeking a motivated Web Developer to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in CSS, WordPress, UI/UX. We offer competitive salary and career progression.",2026-04-26,Sage Group,West Midlands,2137,55646,63659,Tech,CSS;WordPress;UI/UX;Web Content;Figma;Responsive Design,scraped_mock
ADZ-1002292,Structural Engineer - Renewables,"We are seeking a motivated Structural Engineer - Renewables to join our growing team in South West. The successful candidate will demonstrate proficiency in AutoCAD, CDM Regulations, Project Management. We offer competitive salary and career progression.",2026-05-17,Vestas UK,South West,2121,55903,60716,Green Energy,AutoCAD;CDM Regulations;Project Management,scraped_mock
ADZ-1002293,Senior Infrastructure Project Engineer,"We are seeking a motivated Senior Infrastructure Project Engineer to join our growing team in South East. The successful candidate will demonstrate proficiency in Structural Analysis, Civil Engineering, CDM Regulations. We offer competitive salary and career progression.",2026-05-08,BP Alternative Energy,South East,2121,70368,78362,Green Energy,Structural Analysis;Civil Engineering;CDM Regulations,scraped_mock
ADZ-1002294,Senior Registrar - Acute Medicine,"We are seeking a motivated Senior Registrar - Acute Medicine to join our growing team in East of England. The successful candidate will demonstrate proficiency in Internal Medicine, Prescribing, Patient Care. We offer competitive salary and career progression.",2026-07-10,NHS England,East of England,2211,79246,86340,Healthcare,Internal Medicine;Prescribing;Patient Care,scraped_mock
ADZ-1002295,Systems Designer,"We are seeking a motivated Systems Designer to join our growing team in East of England. The successful candidate will demonstrate proficiency in Agile, Requirements Gathering, Jira. We offer competitive salary and career progression.",2026-07-01,BAE Systems,East of England,2135,62811,70151,Tech,Agile;Requirements Gathering;Jira,scraped_mock
ADZ-1002296,Registrar - Acute Medicine,"We are seeking a motivated Registrar - Acute Medicine to join our growing team in Wales. The successful candidate will demonstrate proficiency in Internal Medicine, Patient Care, Clinical Diagnostics. We offer competitive salary and career progression.",2026-05-08,NHS England,Wales,2211,43781,48731,Healthcare,Internal Medicine;Patient Care;Clinical Diagnostics;Prescribing;Medical Research,scraped_mock
ADZ-1002297,Senior Medical Doctor,"We are seeking a motivated Senior Medical Doctor to join our growing team in Scotland. The successful candidate will demonstrate proficiency in Medical Research, Patient Care, Prescribing. We offer competitive salary and career progression.",2026-05-13,Nuffield Health,Scotland,2211,78531,88490,Healthcare,Medical Research;Patient Care;Prescribing;Clinical Diagnostics;Internal Medicine,scraped_mock
ADZ-1002298,Senior Cyber Security Analyst,"We are seeking a motivated Senior Cyber Security Analyst to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in Linux, CI/CD, Spark. We offer competitive salary and career progression.",2026-04-22,Ocado Technology,West Midlands,2139,68418,73011,Tech,Linux;CI/CD;Spark;Cyber Security;Data Pipelines,scraped_mock
ADZ-1002299,Senior Electrical Engineer - Solar PV,"We are seeking a motivated Senior Electrical Engineer - Solar PV to join our growing team in West Midlands. The successful candidate will demonstrate proficiency in PLC Programming, HV Electrical, MATLAB. We offer competitive salary and career progression.",2026-07-09,Octopus Energy,West Midlands,2123,68188,72108,Green Energy,PLC Programming;HV Electrical;MATLAB;Power Systems;Grid Connections,scraped_mock
ADZ-1002300,Electrical Engineer - Solar PV,"We are seeking a motivated Electrical Engineer - Solar PV to join our growing team in Wales. The successful candidate will demonstrate proficiency in Power Systems, Grid Connections, MATLAB. We offer competitive salary and career progression.",2026-04-19,Octopus Energy,Wales,2123,43506,47679,Green Energy,Power Systems;Grid Connections;MATLAB,scraped_mock
ADZ-1002301,Senior Pharmacist,"We are seeking a motivated Senior Pharmacist to join our growing team in East of England. The successful candidate will demonstrate proficiency in Medicines Management, Clinical Pharmacy, Patient Counselling. We offer competitive salary and career progression.",2026-05-09,Bupa UK,East of England,2237,84884,90294,Healthcare,Medicines Management;Clinical Pharmacy;Patient Counselling;Prescription Auditing,scraped_mock
